county,precinct,office,district,candidate,candidate_first,candidate_middle,candidate_last,candidate_suffix,party,votes
Johnson,Overland Park 6-19,President,,"Romney, Mitt",Mitt,,Romney,,Republican,633
Johnson,Overland Park 6-20,President,,"Romney, Mitt",Mitt,,Romney,,Republican,331
Johnson,Overland Park 6-21,President,,"Romney, Mitt",Mitt,,Romney,,Republican,913
Johnson,Overland Park 6-22,President,,"Romney, Mitt",Mitt,,Romney,,Republican,266
Johnson,Overland Park 6-23,President,,"Romney, Mitt",Mitt,,Romney,,Republican,115
Johnson,Oxford Twp 0-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,0
Johnson,Oxford Twp 0-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,410
Johnson,Oxford Twp 0-03,President,,"Romney, Mitt",Mitt,,Romney,,Republican,0
Johnson,Oxford Twp 0-04,President,,"Romney, Mitt",Mitt,,Romney,,Republican,351
Johnson,Oxford Twp 0-05,President,,"Romney, Mitt",Mitt,,Romney,,Republican,15
Johnson,Oxford Twp 0-08,President,,"Romney, Mitt",Mitt,,Romney,,Republican,0
Johnson,Oxford Twp 0-09,President,,"Romney, Mitt",Mitt,,Romney,,Republican,23
Johnson,Oxford Twp 0-10,President,,"Romney, Mitt",Mitt,,Romney,,Republican,2
Johnson,Oxford Twp 0-11,President,,"Romney, Mitt",Mitt,,Romney,,Republican,100
Johnson,Prairie Village 1-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,439
Johnson,Prairie Village 1-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,318
Johnson,Prairie Village 1-03,President,,"Romney, Mitt",Mitt,,Romney,,Republican,426
Johnson,Prairie Village 2-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,336
Johnson,Prairie Village 2-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,190
Johnson,Prairie Village 2-03,President,,"Romney, Mitt",Mitt,,Romney,,Republican,319
Johnson,Prairie Village 3-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,272
Johnson,Prairie Village 3-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,386
Johnson,Prairie Village 3-03,President,,"Romney, Mitt",Mitt,,Romney,,Republican,330
Johnson,Prairie Village 4-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,464
Johnson,Prairie Village 4-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,278
Johnson,Prairie Village 4-03,President,,"Romney, Mitt",Mitt,,Romney,,Republican,418
Johnson,Prairie Village 5-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,473
Johnson,Prairie Village 5-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,499
Johnson,Prairie Village 5-03,President,,"Romney, Mitt",Mitt,,Romney,,Republican,354
Johnson,Prairie Village 6-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,404
Johnson,Prairie Village 6-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,278
Johnson,Prairie Village 6-03,President,,"Romney, Mitt",Mitt,,Romney,,Republican,235
Johnson,Roeland Park 1-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,144
Johnson,Roeland Park 1-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,112
Johnson,Roeland Park 1-03,President,,"Romney, Mitt",Mitt,,Romney,,Republican,0
Johnson,Roeland Park 2-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,175
Johnson,Roeland Park 2-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,236
Johnson,Roeland Park 3-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,126
Johnson,Roeland Park 3-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,250
Johnson,Roeland Park 4-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,132
Johnson,Roeland Park 4-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,342
Johnson,Shawnee 1-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,486
Johnson,Shawnee 1-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,352
Johnson,Shawnee 1-03,President,,"Romney, Mitt",Mitt,,Romney,,Republican,325
Johnson,Shawnee 1-04,President,,"Romney, Mitt",Mitt,,Romney,,Republican,649
Johnson,Shawnee 1-05,President,,"Romney, Mitt",Mitt,,Romney,,Republican,608
Johnson,Shawnee 1-06,President,,"Romney, Mitt",Mitt,,Romney,,Republican,525
Johnson,Shawnee 1-07,President,,"Romney, Mitt",Mitt,,Romney,,Republican,527
Johnson,Shawnee 1-08,President,,"Romney, Mitt",Mitt,,Romney,,Republican,619
Johnson,Shawnee 1-09,President,,"Romney, Mitt",Mitt,,Romney,,Republican,67
Johnson,Shawnee 1-10,President,,"Romney, Mitt",Mitt,,Romney,,Republican,211
Johnson,Shawnee 1-11,President,,"Romney, Mitt",Mitt,,Romney,,Republican,431
Johnson,Shawnee 1-12,President,,"Romney, Mitt",Mitt,,Romney,,Republican,4
Johnson,Shawnee 2-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,208
Johnson,Shawnee 2-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,402
Johnson,Shawnee 2-03,President,,"Romney, Mitt",Mitt,,Romney,,Republican,296
Johnson,Shawnee 2-04,President,,"Romney, Mitt",Mitt,,Romney,,Republican,471
Johnson,Shawnee 2-05,President,,"Romney, Mitt",Mitt,,Romney,,Republican,251
Johnson,Shawnee 2-06,President,,"Romney, Mitt",Mitt,,Romney,,Republican,356
Johnson,Shawnee 2-07,President,,"Romney, Mitt",Mitt,,Romney,,Republican,274
Johnson,Shawnee 2-08,President,,"Romney, Mitt",Mitt,,Romney,,Republican,258
Johnson,Shawnee 2-09,President,,"Romney, Mitt",Mitt,,Romney,,Republican,247
Johnson,Shawnee 2-10,President,,"Romney, Mitt",Mitt,,Romney,,Republican,204
Johnson,Shawnee 2-11,President,,"Romney, Mitt",Mitt,,Romney,,Republican,332
Johnson,Shawnee 2-12,President,,"Romney, Mitt",Mitt,,Romney,,Republican,79
Johnson,Shawnee 2-13,President,,"Romney, Mitt",Mitt,,Romney,,Republican,162
Johnson,Shawnee 3-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,402
Johnson,Shawnee 3-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,714
Johnson,Shawnee 3-03,President,,"Romney, Mitt",Mitt,,Romney,,Republican,555
Johnson,Shawnee 3-04,President,,"Romney, Mitt",Mitt,,Romney,,Republican,525
Johnson,Shawnee 3-05,President,,"Romney, Mitt",Mitt,,Romney,,Republican,676
Johnson,Shawnee 3-06,President,,"Romney, Mitt",Mitt,,Romney,,Republican,508
Johnson,Shawnee 3-07,President,,"Romney, Mitt",Mitt,,Romney,,Republican,647
Johnson,Shawnee 3-08,President,,"Romney, Mitt",Mitt,,Romney,,Republican,638
Johnson,Shawnee 3-09,President,,"Romney, Mitt",Mitt,,Romney,,Republican,399
Johnson,Shawnee 4-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,632
Johnson,Shawnee 4-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,358
Johnson,Shawnee 4-03,President,,"Romney, Mitt",Mitt,,Romney,,Republican,156
Johnson,Shawnee 4-04,President,,"Romney, Mitt",Mitt,,Romney,,Republican,143
Johnson,Shawnee 4-05,President,,"Romney, Mitt",Mitt,,Romney,,Republican,459
Johnson,Shawnee 4-06,President,,"Romney, Mitt",Mitt,,Romney,,Republican,423
Johnson,Shawnee 4-07,President,,"Romney, Mitt",Mitt,,Romney,,Republican,656
Johnson,Shawnee 4-08,President,,"Romney, Mitt",Mitt,,Romney,,Republican,241
Johnson,Shawnee 4-09,President,,"Romney, Mitt",Mitt,,Romney,,Republican,742
Johnson,Shawnee 4-10,President,,"Romney, Mitt",Mitt,,Romney,,Republican,0
Johnson,Shawnee 4-11,President,,"Romney, Mitt",Mitt,,Romney,,Republican,356
Johnson,Shawnee 4-12,President,,"Romney, Mitt",Mitt,,Romney,,Republican,0
Johnson,Shawnee 4-13,President,,"Romney, Mitt",Mitt,,Romney,,Republican,56
Johnson,Spring Hill 0-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,854
Johnson,Spring Hill 0-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,0
Johnson,Spring Hill 0-03,President,,"Romney, Mitt",Mitt,,Romney,,Republican,32
Johnson,Spring Hill 0-04,President,,"Romney, Mitt",Mitt,,Romney,,Republican,0
Johnson,Spring Hill Twp 0-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,639
Johnson,Spring Hill Twp 0-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,1
Johnson,Spring Hill Twp 0-03,President,,"Romney, Mitt",Mitt,,Romney,,Republican,61
Johnson,Spring Hill Twp 0-04,President,,"Romney, Mitt",Mitt,,Romney,,Republican,13
Johnson,Spring Hill Twp 0-05,President,,"Romney, Mitt",Mitt,,Romney,,Republican,6
Johnson,Westwood 0-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,174
Johnson,Westwood 0-02,President,,"Romney, Mitt",Mitt,,Romney,,Republican,193
Johnson,Westwood Hills 0-01,President,,"Romney, Mitt",Mitt,,Romney,,Republican,99
Johnson,Total,President,,"Romney, Mitt",Mitt,,Romney,,Republican,158401
Johnson,Aubry Twp 0-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,29
Johnson,Aubry Twp 0-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,146
Johnson,Aubry Twp 0-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,101
Johnson,Aubry Twp 0-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,204
Johnson,Aubry Twp 0-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,2
Johnson,Aubry Twp 0-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,17
Johnson,Bonner Springs 4-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,De Soto 0-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,259
Johnson,De Soto 0-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,145
Johnson,De Soto 0-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,206
Johnson,De Soto 0-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,De Soto 0-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,De Soto 0-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,31
Johnson,De Soto 0-07,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,De Soto 0-08,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Edgerton 0-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,163
Johnson,Edgerton 0-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Edgerton 0-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Edgerton 0-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Edgerton 0-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Edgerton 0-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Edgerton 0-07,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Edgerton 0-08,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Fairway 1-00,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,157
Johnson,Fairway 2-00,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,169
Johnson,Fairway 3-00,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,169
Johnson,Fairway 4-00,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,271
Johnson,Gardner 0-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,275
Johnson,Gardner 0-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,72
Johnson,Gardner 0-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,262
Johnson,Gardner 0-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,172
Johnson,Gardner 0-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Gardner 0-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,237
Johnson,Gardner 0-07,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,10
Johnson,Gardner 0-08,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,11
Johnson,Gardner 0-09,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,274
Johnson,Gardner 0-10,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,182
Johnson,Gardner 0-11,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Gardner 0-12,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,11
Johnson,Gardner 0-13,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,234
Johnson,Gardner 0-14,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,190
Johnson,Gardner 0-15,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Gardner Twp 0-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,99
Johnson,Gardner Twp 0-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,120
Johnson,Gardner Twp 0-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Gardner Twp 0-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Gardner Twp 0-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,2
Johnson,Gardner Twp 0-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Gardner Twp 0-07,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,2
Johnson,Gardner Twp 0-08,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,3
Johnson,Gardner Twp 0-09,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Gardner Twp 0-10,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Gardner Twp 0-11,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,35
Johnson,Gardner Twp 0-12,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Lake Quivira 0-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,130
Johnson,Leawood 1-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,194
Johnson,Leawood 1-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,228
Johnson,Leawood 1-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,215
Johnson,Leawood 1-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,172
Johnson,Leawood 1-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,162
Johnson,Leawood 1-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,53
Johnson,Leawood 2-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,186
Johnson,Leawood 2-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,239
Johnson,Leawood 2-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,204
Johnson,Leawood 2-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,148
Johnson,Leawood 2-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,147
Johnson,Leawood 2-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,94
Johnson,Leawood 3-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,128
Johnson,Leawood 3-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,204
Johnson,Leawood 3-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,96
Johnson,Leawood 3-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,54
Johnson,Leawood 3-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,243
Johnson,Leawood 3-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,217
Johnson,Leawood 3-07,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,160
Johnson,Leawood 4-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,34
Johnson,Leawood 4-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,143
Johnson,Leawood 4-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,169
Johnson,Leawood 4-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,191
Johnson,Leawood 4-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,176
Johnson,Leawood 4-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,91
Johnson,Leawood 4-07,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,204
Johnson,Leawood 4-08,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,76
Johnson,Lenexa 1-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,139
Johnson,Lenexa 1-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,292
Johnson,Lenexa 1-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,320
Johnson,Lenexa 1-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,287
Johnson,Lenexa 1-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,262
Johnson,Lenexa 1-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,216
Johnson,Lenexa 1-07,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,162
Johnson,Lenexa 1-08,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,93
Johnson,Lenexa 1-09,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,6
Johnson,Lenexa 2-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,206
Johnson,Lenexa 2-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,47
Johnson,Lenexa 2-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,212
Johnson,Lenexa 2-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,177
Johnson,Lenexa 2-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,340
Johnson,Lenexa 2-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,143
Johnson,Lenexa 2-07,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,298
Johnson,Lenexa 2-08,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Lenexa 3-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,291
Johnson,Lenexa 3-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,336
Johnson,Lenexa 3-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,301
Johnson,Lenexa 3-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,191
Johnson,Lenexa 3-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,250
Johnson,Lenexa 3-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,222
Johnson,Lenexa 3-07,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,254
Johnson,Lenexa 3-08,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,234
Johnson,Lenexa 4-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,111
Johnson,Lenexa 4-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,217
Johnson,Lenexa 4-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,213
Johnson,Lenexa 4-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,170
Johnson,Lenexa 4-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,104
Johnson,Lenexa 4-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,220
Johnson,Lenexa 4-07,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,199
Johnson,Lenexa 4-08,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,147
Johnson,Lenexa 4-09,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,205
Johnson,Lenexa 4-10,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,145
Johnson,Lenexa 4-11,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,45
Johnson,Lexington Twp 0-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,184
Johnson,Lexington Twp 0-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,1
Johnson,Lexington Twp 0-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,1
Johnson,Lexington Twp 0-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Lexington Twp 0-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,McCamish Twp 0-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,40
Johnson,McCamish Twp 0-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,80
Johnson,McCamish Twp 0-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Merriam 1-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,174
Johnson,Merriam 1-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,249
Johnson,Merriam 2-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,276
Johnson,Merriam 2-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,1
Johnson,Merriam 2-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,153
Johnson,Merriam 3-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,278
Johnson,Merriam 3-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,213
Johnson,Merriam 4-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,272
Johnson,Merriam 4-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,123
Johnson,Merriam 4-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,144
Johnson,Mission 1-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,259
Johnson,Mission 1-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,180
Johnson,Mission 2-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,179
Johnson,Mission 2-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,228
Johnson,Mission 3-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,278
Johnson,Mission 3-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,131
Johnson,Mission 4-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,149
Johnson,Mission 4-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,184
Johnson,Mission 4-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,125
Johnson,Mission Hills 0-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,91
Johnson,Mission Hills 0-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,126
Johnson,Mission Hills 0-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,60
Johnson,Mission Hills 0-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,137
Johnson,Mission Woods 0-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,38
Johnson,Olathe 1-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,234
Johnson,Olathe 1-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,168
Johnson,Olathe 1-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,143
Johnson,Olathe 1-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,202
Johnson,Olathe 1-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,226
Johnson,Olathe 1-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,115
Johnson,Olathe 1-07,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Olathe 1-08,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,286
Johnson,Olathe 1-09,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,228
Johnson,Olathe 1-10,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,1
Johnson,Olathe 1-11,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,49
Johnson,Olathe 1-12,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,7
Johnson,Olathe 1-13,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Olathe 1-14,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,182
Johnson,Olathe 1-15,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,180
Johnson,Olathe 1-16,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,199
Johnson,Olathe 1-17,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,33
Johnson,Olathe 1-18,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,51
Johnson,Olathe 1-19,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,114
Johnson,Olathe 1-20,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,199
Johnson,Olathe 1-21,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,280
Johnson,Olathe 1-22,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,252
Johnson,Olathe 1-23,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Olathe 1-24,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Olathe 1-25,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,0
Johnson,Olathe 1-26,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,2
Johnson,Olathe 1-27,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,202
Johnson,Olathe 1-28,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,56
Johnson,Olathe 1-29,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,24
Johnson,Olathe 2-01,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,100
Johnson,Olathe 2-02,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,119
Johnson,Olathe 2-03,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,199
Johnson,Olathe 2-04,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,246
Johnson,Olathe 2-05,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,279
Johnson,Olathe 2-06,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,126
Johnson,Olathe 2-07,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,259
Johnson,Olathe 2-08,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,297
Johnson,Olathe 2-09,U.S. House,3,"Balam, Joel",Joel,,Balam,,Libertarian,83
