county,precinct,office,district,candidate,candidate_first,candidate_middle,candidate_last,candidate_suffix,party,votes
Sedgwick,DB11,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,282
Sedgwick,DB12,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,182
Sedgwick,DB13 & 24 & 27,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,45
Sedgwick,DB14,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,99
Sedgwick,DB15,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,6
Sedgwick,DB21,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,204
Sedgwick,DB22,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,156
Sedgwick,DB23,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,72
Sedgwick,DB25,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,22
Sedgwick,DB26,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,123
Sedgwick,DB31,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,104
Sedgwick,DB32,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,68
Sedgwick,DB34,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,54
Sedgwick,DB35,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,90
Sedgwick,DB36,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,289
Sedgwick,DB37,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,54
Sedgwick,DB41,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,146
Sedgwick,DB42,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,227
Sedgwick,DB43,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,14
Sedgwick,DB44,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,175
Sedgwick,DL02,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,1
Sedgwick,DL03,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,1
Sedgwick,DL04,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,0
Sedgwick,EA,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,130
Sedgwick,ER,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,11
Sedgwick,GA,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,114
Sedgwick,GD,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,34
Sedgwick,GN01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,82
Sedgwick,GN02,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,40
Sedgwick,GO,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,302
Sedgwick,GO01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,5
Sedgwick,GR,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,85
Sedgwick,GY01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,369
Sedgwick,GY02,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,17
Sedgwick,GY03,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,14
Sedgwick,GY04,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,2
Sedgwick,HA11,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,228
Sedgwick,HA21 & HA23,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,254
Sedgwick,HA22,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,19
Sedgwick,HA31,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,272
Sedgwick,HA32,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,4
Sedgwick,HA41,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,225
Sedgwick,HA42,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,38
Sedgwick,IL01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,70
Sedgwick,IL02,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,79
Sedgwick,KE01 & 02 & 06,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,2
Sedgwick,KE03,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,237
Sedgwick,KE04,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,9
Sedgwick,KE07,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,7
Sedgwick,KE08,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,1
Sedgwick,LI,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,52
Sedgwick,MI01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,197
Sedgwick,MI02,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,111
Sedgwick,MI03,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,36
Sedgwick,MI04 & MI05,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,1
Sedgwick,MI07,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,3
Sedgwick,MI08,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,8
Sedgwick,MI09,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,70
Sedgwick,MI11,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,1
Sedgwick,MI12,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,5
Sedgwick,MO,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,195
Sedgwick,MV01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,165
Sedgwick,MV02,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,411
Sedgwick,NI,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,239
Sedgwick,NI01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,40
Sedgwick,OH01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,139
Sedgwick,PA01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,43
Sedgwick,PA02 & PA03,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,48
Sedgwick,PA04,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,0
Sedgwick,PA05,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,310
Sedgwick,PA06,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,21
Sedgwick,PC11,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,130
Sedgwick,PC12 & 14 & 15,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,34
Sedgwick,PC13,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,49
Sedgwick,PC21,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,199
Sedgwick,PC22 & PC23,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,1
Sedgwick,PC31,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,155
Sedgwick,PC41,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,116
Sedgwick,PC43,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,94
Sedgwick,PY01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,79
Sedgwick,PY02,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,16
Sedgwick,RI01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,6
Sedgwick,RI02,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,13
Sedgwick,RI03,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,54
Sedgwick,RI04,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,102
Sedgwick,RI06,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,37
Sedgwick,RI07,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,127
Sedgwick,RO01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,73
Sedgwick,RO02,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,10
Sedgwick,RO03,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,66
Sedgwick,RO04,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,12
Sedgwick,SA01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,258
Sedgwick,SA02,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,207
Sedgwick,SH,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,121
Sedgwick,UN01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,105
Sedgwick,UN02,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,6
Sedgwick,VA,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,112
Sedgwick,VC11,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,155
Sedgwick,VC21,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,161
Sedgwick,VC31,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,129
Sedgwick,VC32 & 42 & 43,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,51
Sedgwick,VC41,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,122
Sedgwick,VI,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,50
Sedgwick,WA01,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,10
Sedgwick,WA02,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,47
Sedgwick,WA03,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,11
Sedgwick,WA04,U.S. House,4,Robert Leon Tillman,Robert,Leon,Tillman,,Democratic,4
Sedgwick,101,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,86
Sedgwick,102,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,31
Sedgwick,103,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,9
Sedgwick,104,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,4
Sedgwick,105,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,45
Sedgwick,106,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,34
Sedgwick,107,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,52
Sedgwick,108,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,53
Sedgwick,109,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,62
Sedgwick,110 & 111,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,20
Sedgwick,112,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,41
Sedgwick,113,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,33
Sedgwick,114,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,20
Sedgwick,116,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,42
Sedgwick,117,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,13
Sedgwick,118,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,38
Sedgwick,119,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,31
Sedgwick,120,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,33
Sedgwick,121,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,40
Sedgwick,122,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,73
Sedgwick,123,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,4
Sedgwick,126,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,7
Sedgwick,127,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,7
Sedgwick,128,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,16
Sedgwick,129,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,29
Sedgwick,130,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,62
Sedgwick,131,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,0
Sedgwick,132 & 124,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,1
Sedgwick,201,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,112
Sedgwick,202,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,88
Sedgwick,203,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,56
Sedgwick,204,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,45
Sedgwick,205,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,37
Sedgwick,206,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,23
Sedgwick,207,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,66
Sedgwick,208,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,23
Sedgwick,209,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,59
Sedgwick,210,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,69
Sedgwick,211,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,35
Sedgwick,212,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,61
Sedgwick,213,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,59
Sedgwick,214,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,50
Sedgwick,215,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,65
Sedgwick,216,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,44
Sedgwick,217,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,67
Sedgwick,218 & 220,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,89
Sedgwick,221,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,29
Sedgwick,222,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,45
Sedgwick,223,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,48
Sedgwick,224,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,85
Sedgwick,225,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,94
Sedgwick,226,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,91
Sedgwick,227,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,44
Sedgwick,228,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,44
Sedgwick,231,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,34
Sedgwick,233,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,21
Sedgwick,234,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,15
Sedgwick,235,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,26
Sedgwick,236,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,29
Sedgwick,301,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,39
Sedgwick,302,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,75
Sedgwick,303,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,31
Sedgwick,304,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,28
Sedgwick,305,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,105
Sedgwick,306,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,87
Sedgwick,307,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,40
Sedgwick,308,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,54
Sedgwick,309,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,71
Sedgwick,310,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,28
Sedgwick,311,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,30
Sedgwick,312,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,30
Sedgwick,313,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,72
Sedgwick,314,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,96
Sedgwick,315,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,70
Sedgwick,316,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,87
Sedgwick,317,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,1
Sedgwick,318,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,1
Sedgwick,319,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,26
Sedgwick,320,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,13
Sedgwick,321,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,3
Sedgwick,323,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,17
Sedgwick,324,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,19
Sedgwick,325,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,0
Sedgwick,326,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,4
Sedgwick,401,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,48
Sedgwick,402,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,15
Sedgwick,403,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,43
Sedgwick,404,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,69
Sedgwick,405,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,74
Sedgwick,406,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,75
Sedgwick,407,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,9
Sedgwick,408,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,54
Sedgwick,409,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,35
Sedgwick,410,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,47
Sedgwick,411 & 505,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,45
Sedgwick,412,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,118
Sedgwick,413,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,97
Sedgwick,414 & 415 & 537,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,20
Sedgwick,416 & 428,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,57
Sedgwick,417,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,57
Sedgwick,418,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,86
Sedgwick,419,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,84
Sedgwick,420,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,73
Sedgwick,421,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,52
Sedgwick,422,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,46
Sedgwick,423,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,74
Sedgwick,424,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,56
Sedgwick,425,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,68
Sedgwick,426,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,27
Sedgwick,429,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,39
Sedgwick,501,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,8
Sedgwick,502,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,24
Sedgwick,503,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,76
Sedgwick,504,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,62
Sedgwick,506,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,84
Sedgwick,507,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,61
Sedgwick,508,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,66
Sedgwick,509,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,63
Sedgwick,510,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,44
Sedgwick,511,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,5
Sedgwick,512,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,97
Sedgwick,513,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,21
Sedgwick,514,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,76
Sedgwick,515,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,68
Sedgwick,516,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,49
Sedgwick,517,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,71
Sedgwick,518,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,65
Sedgwick,519,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,73
Sedgwick,520,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,42
Sedgwick,521,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,46
Sedgwick,522,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,55
Sedgwick,523,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,52
Sedgwick,524,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,104
Sedgwick,525,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,70
Sedgwick,526,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,68
Sedgwick,527,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,79
Sedgwick,529,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,47
Sedgwick,530,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,47
Sedgwick,531,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,97
Sedgwick,532,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,52
Sedgwick,533,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,16
Sedgwick,534,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,4
Sedgwick,535,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,1
Sedgwick,538,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,10
Sedgwick,601,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,64
Sedgwick,602,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,60
Sedgwick,603,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,55
Sedgwick,604,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,110
Sedgwick,605,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,43
Sedgwick,606,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,25
Sedgwick,607,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,111
Sedgwick,608,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,65
Sedgwick,609,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,109
Sedgwick,610,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,79
Sedgwick,611,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,46
Sedgwick,612,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,89
Sedgwick,613,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,76
Sedgwick,614,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,37
Sedgwick,615,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,27
Sedgwick,616 & 617,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,22
Sedgwick,618,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,33
Sedgwick,619,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,90
Sedgwick,620,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,41
Sedgwick,621,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,2
Sedgwick,622,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,34
Sedgwick,623,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,65
Sedgwick,624,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,11
Sedgwick,625,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,17
Sedgwick,626,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,0
Sedgwick,627,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,6
Sedgwick,628,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,40
Sedgwick,AF,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,42
Sedgwick,AT01,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,3
Sedgwick,AT02,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,5
Sedgwick,AT03,U.S. House,4,Thomas Jefferson,Thomas,,Jefferson,,Libertarian,8
