Cowley,Windsor,Attorney General,,D,A J Kotich,12
Cowley,Beaver,State Treasurer,,R,Ron Estes,68
Cowley,Bolton,State Treasurer,,R,Ron Estes,374
Cowley,Cedar,State Treasurer,,R,Ron Estes,13
Cowley,Creswell E,State Treasurer,,R,Ron Estes,371
Cowley,Creswell W,State Treasurer,,R,Ron Estes,165
Cowley,Dexter,State Treasurer,,R,Ron Estes,136
Cowley,Fairview,State Treasurer,,R,Ron Estes,80
Cowley,Grant,State Treasurer,,R,Ron Estes,23
Cowley,Harvey,State Treasurer,,R,Ron Estes,32
Cowley,Liberty,State Treasurer,,R,Ron Estes,51
Cowley,Maple,State Treasurer,,R,Ron Estes,202
Cowley,Ninnescah,State Treasurer,,R,Ron Estes,259
Cowley,Omina,State Treasurer,,R,Ron Estes,90
Cowley,Otter,State Treasurer,,R,Ron Estes,14
Cowley,Pleas Valley,State Treasurer,,R,Ron Estes,249
Cowley,Richland,State Treasurer,,R,Ron Estes,76
Cowley,Rock Creek,State Treasurer,,R,Ron Estes,56
Cowley,Salem,State Treasurer,,R,Ron Estes,87
Cowley,Sheridan,State Treasurer,,R,Ron Estes,53
Cowley,Silver Creek,State Treasurer,,R,Ron Estes,177
Cowley,Silverdale,State Treasurer,,R,Ron Estes,98
Cowley,Spring Ck,State Treasurer,,R,Ron Estes,25
Cowley,Tisdale,State Treasurer,,R,Ron Estes,117
Cowley,Vernon,State Treasurer,,R,Ron Estes,152
Cowley,Walnut,State Treasurer,,R,Ron Estes,213
Cowley,Windsor,State Treasurer,,R,Ron Estes,50
Cowley,Beaver,State Treasurer,,D,Carmen Alldritt,25
Cowley,Bolton,State Treasurer,,D,Carmen Alldritt,111
Cowley,Cedar,State Treasurer,,D,Carmen Alldritt,0
Cowley,Creswell E,State Treasurer,,D,Carmen Alldritt,120
Cowley,Creswell W,State Treasurer,,D,Carmen Alldritt,58
Cowley,Dexter,State Treasurer,,D,Carmen Alldritt,20
Cowley,Fairview,State Treasurer,,D,Carmen Alldritt,24
Cowley,Grant,State Treasurer,,D,Carmen Alldritt,4
Cowley,Harvey,State Treasurer,,D,Carmen Alldritt,6
Cowley,Liberty,State Treasurer,,D,Carmen Alldritt,7
Cowley,Maple,State Treasurer,,D,Carmen Alldritt,57
Cowley,Ninnescah,State Treasurer,,D,Carmen Alldritt,87
Cowley,Omina,State Treasurer,,D,Carmen Alldritt,13
Cowley,Otter,State Treasurer,,D,Carmen Alldritt,2
Cowley,Pleas Valley,State Treasurer,,D,Carmen Alldritt,87
Cowley,Richland,State Treasurer,,D,Carmen Alldritt,17
Cowley,Rock Creek,State Treasurer,,D,Carmen Alldritt,13
Cowley,Salem,State Treasurer,,D,Carmen Alldritt,19
Cowley,Sheridan,State Treasurer,,D,Carmen Alldritt,11
Cowley,Silver Creek,State Treasurer,,D,Carmen Alldritt,45
Cowley,Silverdale,State Treasurer,,D,Carmen Alldritt,23
Cowley,Spring Ck,State Treasurer,,D,Carmen Alldritt,4
Cowley,Tisdale,State Treasurer,,D,Carmen Alldritt,31
Cowley,Vernon,State Treasurer,,D,Carmen Alldritt,33
Cowley,Walnut,State Treasurer,,D,Carmen Alldritt,54
Cowley,Windsor,State Treasurer,,D,Carmen Alldritt,18
Cowley,Beaver,Insurance Commissioner,,R,Ken Selzer,60
Cowley,Bolton,Insurance Commissioner,,R,Ken Selzer,347
Cowley,Cedar,Insurance Commissioner,,R,Ken Selzer,12
Cowley,Creswell E,Insurance Commissioner,,R,Ken Selzer,328
Cowley,Creswell W,Insurance Commissioner,,R,Ken Selzer,155
Cowley,Dexter,Insurance Commissioner,,R,Ken Selzer,121
Cowley,Fairview,Insurance Commissioner,,R,Ken Selzer,69
Cowley,Grant,Insurance Commissioner,,R,Ken Selzer,23
Cowley,Harvey,Insurance Commissioner,,R,Ken Selzer,30
Cowley,Liberty,Insurance Commissioner,,R,Ken Selzer,47
Cowley,Maple,Insurance Commissioner,,R,Ken Selzer,191
Cowley,Ninnescah,Insurance Commissioner,,R,Ken Selzer,237
Cowley,Omina,Insurance Commissioner,,R,Ken Selzer,78
Cowley,Otter,Insurance Commissioner,,R,Ken Selzer,14
Cowley,Pleas Valley,Insurance Commissioner,,R,Ken Selzer,223
Cowley,Richland,Insurance Commissioner,,R,Ken Selzer,64
Cowley,Rock Creek,Insurance Commissioner,,R,Ken Selzer,48
Cowley,Salem,Insurance Commissioner,,R,Ken Selzer,73
Cowley,Sheridan,Insurance Commissioner,,R,Ken Selzer,46
Cowley,Silver Creek,Insurance Commissioner,,R,Ken Selzer,159
Cowley,Silverdale,Insurance Commissioner,,R,Ken Selzer,88
Cowley,Spring Ck,Insurance Commissioner,,R,Ken Selzer,22
Cowley,Tisdale,Insurance Commissioner,,R,Ken Selzer,105
Cowley,Vernon,Insurance Commissioner,,R,Ken Selzer,131
Cowley,Walnut,Insurance Commissioner,,R,Ken Selzer,184
Cowley,Windsor,Insurance Commissioner,,R,Ken Selzer,48
Cowley,Beaver,Insurance Commissioner,,D,Dennis Anderson,31
Cowley,Bolton,Insurance Commissioner,,D,Dennis Anderson,136
Cowley,Cedar,Insurance Commissioner,,D,Dennis Anderson,0
Cowley,Creswell E,Insurance Commissioner,,D,Dennis Anderson,154
Cowley,Creswell W,Insurance Commissioner,,D,Dennis Anderson,67
Cowley,Dexter,Insurance Commissioner,,D,Dennis Anderson,36
Cowley,Fairview,Insurance Commissioner,,D,Dennis Anderson,30
Cowley,Grant,Insurance Commissioner,,D,Dennis Anderson,3
Cowley,Harvey,Insurance Commissioner,,D,Dennis Anderson,9
Cowley,Liberty,Insurance Commissioner,,D,Dennis Anderson,11
Cowley,Maple,Insurance Commissioner,,D,Dennis Anderson,67
Cowley,Ninnescah,Insurance Commissioner,,D,Dennis Anderson,114
Cowley,Omina,Insurance Commissioner,,D,Dennis Anderson,22
Cowley,Otter,Insurance Commissioner,,D,Dennis Anderson,2
Cowley,Pleas Valley,Insurance Commissioner,,D,Dennis Anderson,111
Cowley,Richland,Insurance Commissioner,,D,Dennis Anderson,28
Cowley,Rock Creek,Insurance Commissioner,,D,Dennis Anderson,18
Cowley,Salem,Insurance Commissioner,,D,Dennis Anderson,32
Cowley,Sheridan,Insurance Commissioner,,D,Dennis Anderson,15
Cowley,Silver Creek,Insurance Commissioner,,D,Dennis Anderson,54
Cowley,Silverdale,Insurance Commissioner,,D,Dennis Anderson,31
Cowley,Spring Ck,Insurance Commissioner,,D,Dennis Anderson,6
Cowley,Tisdale,Insurance Commissioner,,D,Dennis Anderson,42
Cowley,Vernon,Insurance Commissioner,,D,Dennis Anderson,50
Cowley,Walnut,Insurance Commissioner,,D,Dennis Anderson,78
Cowley,Windsor,Insurance Commissioner,,D,Dennis Anderson,21
Cowley,Beaver,State House,H079,R,Larry Alley,54
Cowley,Bolton,State House,H080,R,Kasha Kelley,392
Cowley,Cedar,State House,H012,R,Virgil Peck,14
Cowley,Creswell E,State House,H080,R,Kasha Kelley,380
Cowley,Creswell W,State House,H080,R,Kasha Kelley,180
Cowley,Dexter,State House,H012,R,Virgil Peck,123
Cowley,Fairview,State House,H079,R,Larry Alley,50
Cowley,Grant,State House,H012,R,Virgil Peck,23
Cowley,Harvey,State House,H012,R,Virgil Peck,29
Cowley,Liberty,State House,H012,R,Virgil Peck,50
Cowley,Maple,State House,H079,R,Larry Alley,183
Cowley,Ninnescah,State House,H079,R,Larry Alley,180
Cowley,Omina,State House,H012,R,Virgil Peck,83
Cowley,Otter,State House,H012,R,Virgil Peck,14
Cowley,Pleas Valley,State House,H079,R,Larry Alley,163
Cowley,Richland,State House,H012,R,Virgil Peck,68
Cowley,Rock Creek,State House,H079,R,Larry Alley,38
Cowley,Salem,State House,H012,R,Virgil Peck,67
Cowley,Sheridan,State House,H012,R,Virgil Peck,48
Cowley,Silver Creek,State House,H012,R,Virgil Peck,165
Cowley,Silverdale,State House,H012,R,Virgil Peck,88
Cowley,Spring Ck,State House,H012,R,Virgil Peck,25
Cowley,Tisdale,State House,H012,R,Virgil Peck,109
Cowley,Vernon,State House,H079,R,Larry Alley,119
Cowley,Walnut,State House,H079,R,Larry Alley,127
Cowley,Windsor,State House,H012,R,Virgil Peck,51
Cowley,Beaver,State House,H079,D,Ed Trimmer,37
Cowley,Cedar,State House,H012,D,Eden Fuson,0
Cowley,Dexter,State House,H012,D,Eden Fuson,35
Cowley,Fairview,State House,H079,D,Ed Trimmer,52
Cowley,Grant,State House,H012,D,Eden Fuson,4
Cowley,Harvey,State House,H012,D,Eden Fuson,10
Cowley,Liberty,State House,H012,D,Eden Fuson,8
Cowley,Maple,State House,H079,D,Ed Trimmer,80
Cowley,Ninnescah,State House,H079,D,Ed Trimmer,175
Cowley,Omina,State House,H012,D,Eden Fuson,20
Cowley,Otter,State House,H012,D,Eden Fuson,2
Cowley,Pleas Valley,State House,H079,D,Ed Trimmer,179
Cowley,Richland,State House,H012,D,Eden Fuson,25
Cowley,Rock Creek,State House,H079,D,Ed Trimmer,35
Cowley,Salem,State House,H012,D,Eden Fuson,36
Cowley,Sheridan,State House,H012,D,Eden Fuson,16
Cowley,Silver Creek,State House,H012,D,Eden Fuson,59
Cowley,Silverdale,State House,H012,D,Eden Fuson,33
Cowley,Spring Ck,State House,H012,D,Eden Fuson,4
Cowley,Tisdale,State House,H012,D,Eden Fuson,38
Cowley,Vernon,State House,H079,D,Ed Trimmer,69
Cowley,Walnut,State House,H079,D,Ed Trimmer,150
Cowley,Windsor,State House,H012,D,Eden Fuson,18
